periodicity,seasonadj,geo_level,geography,ind_level,industry,ownercode,sex,agegrp,race,ethnicity,education,firmage,firmsize,year,quarter,Emp,FrmJbC,EarnBeg,sEmp,sFrmJbC,sEarnBeg
Q,U,C,06053,S,44-45,A00,1,A06,A0,A0,E0,0,0,2012,3,1167,14,3817,1,1,1
Q,U,C,06053,S,44-45,A00,1,A07,A0,A0,E0,0,0,2012,3,838,5,3836,1,1,1
Q,U,C,06053,S,44-45,A00,1,A08,A0,A0,E0,0,0,2012,3,415,-11,2574,1,1,1
Q,U,C,06053,S,44-45,A00,2,A01,A0,A0,E0,0,0,2012,3,157,45,641,1,1,1
Q,U,C,06053,S,44-45,A00,2,A02,A0,A0,E0,0,0,2012,3,702,-3,850,1,1,1
Q,U,C,06053,S,44-45,A00,2,A03,A0,A0,E0,0,0,2012,3,632,-5,1228,1,1,1
Q,U,C,06053,S,44-45,A00,2,A04,A0,A0,E0,0,0,2012,3,1388,-13,1954,1,1,1
Q,U,C,06053,S,44-45,A00,2,A05,A0,A0,E0,0,0,2012,3,1019,8,2417,1,1,1
Q,U,C,06053,S,44-45,A00,2,A06,A0,A0,E0,0,0,2012,3,1102,-1,2978,1,1,1
Q,U,C,06053,S,44-45,A00,2,A07,A0,A0,E0,0,0,2012,3,760,3,2770,1,1,1
Q,U,C,06053,S,44-45,A00,2,A08,A0,A0,E0,0,0,2012,3,334,-3,1806,1,1,1
Q,U,C,06053,S,72,A00,1,A01,A0,A0,E0,0,0,2012,3,305,63,769,1,1,1
Q,U,C,06053,S,72,A00,1,A02,A0,A0,E0,0,0,2012,3,814,-13,1011,1,1,1
Q,U,C,06053,S,72,A00,1,A03,A0,A0,E0,0,0,2012,3,794,0,1391,1,1,1
Q,U,C,06053,S,72,A00,1,A04,A0,A0,E0,0,0,2012,3,2268,-23,1940,1,1,1
Q,U,C,06053,S,72,A00,1,A05,A0,A0,E0,0,0,2012,3,1858,-19,2510,1,1,1
Q,U,C,06053,S,72,A00,1,A06,A0,A0,E0,0,0,2012,3,1647,1,2925,1,1,1
Q,U,C,06053,S,72,A00,1,A07,A0,A0,E0,0,0,2012,3,1029,12,3554,1,1,1
Q,U,C,06053,S,72,A00,1,A08,A0,A0,E0,0,0,2012,3,596,-9,2048,1,1,1
Q,U,C,06053,S,72,A00,2,A01,A0,A0,E0,0,0,2012,3,409,93,748,1,1,1
Q,U,C,06053,S,72,A00,2,A02,A0,A0,E0,0,0,2012,3,1108,-11,1018,1,1,1
Q,U,C,06053,S,72,A00,2,A03,A0,A0,E0,0,0,2012,3,953,-19,1380,1,1,1
Q,U,C,06053,S,72,A00,2,A04,A0,A0,E0,0,0,2012,3,2098,6,1856,1,1,1
Q,U,C,06053,S,72,A00,2,A05,A0,A0,E0,0,0,2012,3,1560,26,2165,1,1,1
Q,U,C,06053,S,72,A00,2,A06,A0,A0,E0,0,0,2012,3,1549,15,2367,1,1,1
Q,U,C,06053,S,72,A00,2,A07,A0,A0,E0,0,0,2012,3,969,10,2365,1,1,1
Q,U,C,06053,S,72,A00,2,A08,A0,A0,E0,0,0,2012,3,569,-11,1714,1,1,1
Q,U,C,06055,S,44-45,A00,1,A01,A0,A0,E0,0,0,2012,3,65,12,741,1,1,1
Q,U,C,06055,S,44-45,A00,1,A02,A0,A0,E0,0,0,2012,3,238,1,1048,1,1,1
Q,U,C,06055,S,44-45,A00,1,A03,A0,A0,E0,0,0,2012,3,250,-1,1621,1,1,1
Q,U,C,06055,S,44-45,A00,1,A04,A0,A0,E0,0,0,2012,3,704,-11,2522,1,1,1
Q,U,C,06055,S,44-45,A00,1,A05,A0,A0,E0,0,0,2012,3,475,3,3808,1,1,1
Q,U,C,06055,S,44-45,A00,1,A06,A0,A0,E0,0,0,2012,3,489,0,4185,1,1,1
Q,U,C,06055,S,44-45,A00,1,A07,A0,A0,E0,0,0,2012,3,378,2,3987,1,1,1
Q,U,C,06055,S,44-45,A00,1,A08,A0,A0,E0,0,0,2012,3,165,-1,2128,1,1,1
Q,U,C,06055,S,44-45,A00,2,A01,A0,A0,E0,0,0,2012,3,66,24,631,1,1,1
Q,U,C,06055,S,44-45,A00,2,A02,A0,A0,E0,0,0,2012,3,265,-5,876,1,1,1
Q,U,C,06055,S,44-45,A00,2,A03,A0,A0,E0,0,0,2012,3,245,9,1234,1,1,1
Q,U,C,06055,S,44-45,A00,2,A04,A0,A0,E0,0,0,2012,3,590,-6,2121,1,1,1
Q,U,C,06055,S,44-45,A00,2,A05,A0,A0,E0,0,0,2012,3,409,13,2590,1,1,1
Q,U,C,06055,S,44-45,A00,2,A06,A0,A0,E0,0,0,2012,3,449,4,2659,1,1,1
Q,U,C,06055,S,44-45,A00,2,A07,A0,A0,E0,0,0,2012,3,348,4,2356,1,1,1
Q,U,C,06055,S,44-45,A00,2,A08,A0,A0,E0,0,0,2012,3,171,0,1622,1,1,1
Q,U,C,06055,S,72,A00,1,A01,A0,A0,E0,0,0,2012,3,170,29,872,1,1,1
Q,U,C,06055,S,72,A00,1,A02,A0,A0,E0,0,0,2012,3,467,13,1272,1,1,1
Q,U,C,06055,S,72,A00,1,A03,A0,A0,E0,0,0,2012,3,532,10,1685,1,1,1
Q,U,C,06055,S,72,A00,1,A04,A0,A0,E0,0,0,2012,3,1403,29,2349,1,1,1
Q,U,C,06055,S,72,A00,1,A05,A0,A0,E0,0,0,2012,3,923,6,2925,1,1,1
Q,U,C,06055,S,72,A00,1,A06,A0,A0,E0,0,0,2012,3,666,-7,3039,1,1,1
Q,U,C,06055,S,72,A00,1,A07,A0,A0,E0,0,0,2012,3,391,16,2792,1,1,1
Q,U,C,06055,S,72,A00,1,A08,A0,A0,E0,0,0,2012,3,229,-1,1991,1,1,1
Q,U,C,06055,S,72,A00,2,A01,A0,A0,E0,0,0,2012,3,222,22,777,1,1,1
Q,U,C,06055,S,72,A00,2,A02,A0,A0,E0,0,0,2012,3,551,-37,1125,1,1,1
Q,U,C,06055,S,72,A00,2,A03,A0,A0,E0,0,0,2012,3,561,-5,1655,1,1,1
Q,U,C,06055,S,72,A00,2,A04,A0,A0,E0,0,0,2012,3,1453,28,2133,1,1,1
Q,U,C,06055,S,72,A00,2,A05,A0,A0,E0,0,0,2012,3,936,27,2287,1,1,1
Q,U,C,06055,S,72,A00,2,A06,A0,A0,E0,0,0,2012,3,793,2,2390,1,1,1
Q,U,C,06055,S,72,A00,2,A07,A0,A0,E0,0,0,2012,3,520,-11,2358,1,1,1
Q,U,C,06055,S,72,A00,2,A08,A0,A0,E0,0,0,2012,3,245,-1,1769,1,1,1
Q,U,C,06059,S,44-45,A00,1,A01,A0,A0,E0,0,0,2012,3,1130,547,736,1,1,1
Q,U,C,06059,S,44-45,A00,1,A02,A0,A0,E0,0,0,2012,3,7200,279,1022,1,1,1
Q,U,C,06059,S,44-45,A00,1,A03,A0,A0,E0,0,0,2012,3,8057,116,1475,1,1,1
Q,U,C,06059,S,44-45,A00,1,A04,A0,A0,E0,0,0,2012,3,20462,180,2712,1,1,1
Q,U,C,06059,S,44-45,A00,1,A05,A0,A0,E0,0,0,2012,3,15352,136,4237,1,1,1
Q,U,C,06059,S,44-45,A00,1,A06,A0,A0,E0,0,0,2012,3,14304,205,4598,1,1,1
Q,U,C,06059,S,44-45,A00,1,A07,A0,A0,E0,0,0,2012,3,8850,78,4012,1,1,1
Q,U,C,06059,S,44-45,A00,1,A08,A0,A0,E0,0,0,2012,3,3306,13,2735,1,1,1
Q,U,C,06059,S,44-45,A00,2,A01,A0,A0,E0,0,0,2012,3,1469,724,593,1,1,1
Q,U,C,06059,S,44-45,A00,2,A02,A0,A0,E0,0,0,2012,3,8489,209,837,1,1,1
Q,U,C,06059,S,44-45,A00,2,A03,A0,A0,E0,0,0,2012,3,8332,27,1280,1,1,1
Q,U,C,06059,S,44-45,A00,2,A04,A0,A0,E0,0,0,2012,3,17001,206,2223,1,1,1
Q,U,C,06059,S,44-45,A00,2,A05,A0,A0,E0,0,0,2012,3,12188,179,2835,1,1,1
Q,U,C,06059,S,44-45,A00,2,A06,A0,A0,E0,0,0,2012,3,12686,180,2726,1,1,1
Q,U,C,06059,S,44-45,A00,2,A07,A0,A0,E0,0,0,2012,3,7819,-4,2451,1,1,1
Q,U,C,06059,S,44-45,A00,2,A08,A0,A0,E0,0,0,2012,3,2991,-27,1851,1,1,1
Q,U,C,06059,S,72,A00,1,A01,A0,A0,E0,0,0,2012,3,2571,610,728,1,1,1
Q,U,C,06059,S,72,A00,1,A02,A0,A0,E0,0,0,2012,3,8485,-98,933,1,1,1
Q,U,C,06059,S,72,A00,1,A03,A0,A0,E0,0,0,2012,3,7900,-94,1263,1,1,1
Q,U,C,06059,S,72,A00,1,A04,A0,A0,E0,0,0,2012,3,18073,-30,1800,1,1,1
Q,U,C,06059,S,72,A00,1,A05,A0,A0,E0,0,0,2012,3,14195,32,2400,1,1,1
Q,U,C,06059,S,72,A00,1,A06,A0,A0,E0,0,0,2012,3,12376,71,3764,1,1,1
Q,U,C,06059,S,72,A00,1,A07,A0,A0,E0,0,0,2012,3,6855,-12,2431,1,1,1
Q,U,C,06059,S,72,A00,1,A08,A0,A0,E0,0,0,2012,3,4019,-16,1763,1,1,1
Q,U,C,06059,S,72,A00,2,A01,A0,A0,E0,0,0,2012,3,3552,748,661,1,1,1
Q,U,C,06059,S,72,A00,2,A02,A0,A0,E0,0,0,2012,3,10753,-296,902,1,1,1
Q,U,C,06059,S,72,A00,2,A03,A0,A0,E0,0,0,2012,3,9201,-258,1282,1,1,1
Q,U,C,06059,S,72,A00,2,A04,A0,A0,E0,0,0,2012,3,17978,-203,1723,1,1,1
Q,U,C,06059,S,72,A00,2,A05,A0,A0,E0,0,0,2012,3,11868,111,1957,1,1,1
Q,U,C,06059,S,72,A00,2,A06,A0,A0,E0,0,0,2012,3,10418,78,2029,1,1,1
Q,U,C,06059,S,72,A00,2,A07,A0,A0,E0,0,0,2012,3,5854,1,1857,1,1,1
Q,U,C,06059,S,72,A00,2,A08,A0,A0,E0,0,0,2012,3,3680,0,1578,1,1,1
Q,U,C,06061,S,44-45,A00,1,A01,A0,A0,E0,0,0,2012,3,189,71,652,1,1,1
Q,U,C,06061,S,44-45,A00,1,A02,A0,A0,E0,0,0,2012,3,921,2,1024,1,1,1
Q,U,C,06061,S,44-45,A00,1,A03,A0,A0,E0,0,0,2012,3,1016,11,1528,1,1,1
Q,U,C,06061,S,44-45,A00,1,A04,A0,A0,E0,0,0,2012,3,2671,10,2582,1,1,1
Q,U,C,06061,S,44-45,A00,1,A05,A0,A0,E0,0,0,2012,3,1754,9,4146,1,1,1
Q,U,C,06061,S,44-45,A00,1,A06,A0,A0,E0,0,0,2012,3,1637,23,4184,1,1,1
Q,U,C,06061,S,44-45,A00,1,A07,A0,A0,E0,0,0,2012,3,1140,9,3840,1,1,1
Q,U,C,06061,S,44-45,A00,1,A08,A0,A0,E0,0,0,2012,3,464,-14,2629,1,1,1
Q,U,C,06061,S,44-45,A00,2,A01,A0,A0,E0,0,0,2012,3,287,68,509,1,1,1
Q,U,C,06061,S,44-45,A00,2,A02,A0,A0,E0,0,0,2012,3,1126,44,808,1,1,1
Q,U,C,06061,S,44-45,A00,2,A03,A0,A0,E0,0,0,2012,3,1037,-4,1262,1,1,1
Q,U,C,06061,S,44-45,A00,2,A04,A0,A0,E0,0,0,2012,3,2176,44,2066,1,1,1
Q,U,C,06061,S,44-45,A00,2,A05,A0,A0,E0,0,0,2012,3,1462,24,2528,1,1,1
Q,U,C,06061,S,44-45,A00,2,A06,A0,A0,E0,0,0,2012,3,1663,27,2494,1,1,1
Q,U,C,06061,S,44-45,A00,2,A07,A0,A0,E0,0,0,2012,3,1107,-10,2269,1,1,1
Q,U,C,06061,S,44-45,A00,2,A08,A0,A0,E0,0,0,2012,3,416,-3,1476,1,1,1
Q,U,C,06061,S,72,A00,1,A01,A0,A0,E0,0,0,2012,3,388,48,623,1,1,1
Q,U,C,06061,S,72,A00,1,A02,A0,A0,E0,0,0,2012,3,1045,-25,883,1,1,1
Q,U,C,06061,S,72,A00,1,A03,A0,A0,E0,0,0,2012,3,939,-12,1202,1,1,1
Q,U,C,06061,S,72,A00,1,A04,A0,A0,E0,0,0,2012,3,2097,2,1677,1,1,1
Q,U,C,06061,S,72,A00,1,A05,A0,A0,E0,0,0,2012,3,1196,3,2069,1,1,1
Q,U,C,06061,S,72,A00,1,A06,A0,A0,E0,0,0,2012,3,852,38,2142,1,1,1
Q,U,C,06061,S,72,A00,1,A07,A0,A0,E0,0,0,2012,3,514,4,2181,1,1,1
Q,U,C,06061,S,72,A00,1,A08,A0,A0,E0,0,0,2012,3,345,-6,1520,1,1,1
Q,U,C,06061,S,72,A00,2,A01,A0,A0,E0,0,0,2012,3,574,62,577,1,1,1
Q,U,C,06061,S,72,A00,2,A02,A0,A0,E0,0,0,2012,3,1426,-107,865,1,1,1
Q,U,C,06061,S,72,A00,2,A03,A0,A0,E0,0,0,2012,3,1144,-6,1285,1,1,1
Q,U,C,06061,S,72,A00,2,A04,A0,A0,E0,0,0,2012,3,2211,-39,1599,1,1,1
Q,U,C,06061,S,72,A00,2,A05,A0,A0,E0,0,0,2012,3,1200,22,1778,1,1,1
Q,U,C,06061,S,72,A00,2,A06,A0,A0,E0,0,0,2012,3,931,12,1725,1,1,1
Q,U,C,06061,S,72,A00,2,A07,A0,A0,E0,0,0,2012,3,536,1,1643,1,1,1
Q,U,C,06061,S,72,A00,2,A08,A0,A0,E0,0,0,2012,3,352,0,1366,1,1,1
Q,U,C,06065,S,44-45,A00,1,A01,A0,A0,E0,0,0,2012,3,587,263,759,1,1,1
Q,U,C,06065,S,44-45,A00,1,A02,A0,A0,E0,0,0,2012,3,3728,191,1059,1,1,1
Q,U,C,06065,S,44-45,A00,1,A03,A0,A0,E0,0,0,2012,3,4349,13,1481,1,1,1
Q,U,C,06065,S,44-45,A00,1,A04,A0,A0,E0,0,0,2012,3,10154,14,2467,1,1,1
Q,U,C,06065,S,44-45,A00,1,A05,A0,A0,E0,0,0,2012,3,7115,8,3450,1,1,1
Q,U,C,06065,S,44-45,A00,1,A06,A0,A0,E0,0,0,2012,3,6522,43,3912,1,1,1
Q,U,C,06065,S,44-45,A00,1,A07,A0,A0,E0,0,0,2012,3,4003,-9,3591,1,1,1
Q,U,C,06065,S,44-45,A00,1,A08,A0,A0,E0,0,0,2012,3,1636,-12,2567,1,1,1
Q,U,C,06065,S,44-45,A00,2,A01,A0,A0,E0,0,0,2012,3,674,318,611,1,1,1
Q,U,C,06065,S,44-45,A00,2,A02,A0,A0,E0,0,0,2012,3,4403,117,847,1,1,1
Q,U,C,06065,S,44-45,A00,2,A03,A0,A0,E0,0,0,2012,3,4210,26,1212,1,1,1
Q,U,C,06065,S,44-45,A00,2,A04,A0,A0,E0,0,0,2012,3,8600,45,1984,1,1,1
Q,U,C,06065,S,44-45,A00,2,A05,A0,A0,E0,0,0,2012,3,6267,76,2379,1,1,1
Q,U,C,06065,S,44-45,A00,2,A06,A0,A0,E0,0,0,2012,3,6543,15,2343,1,1,1
Q,U,C,06065,S,44-45,A00,2,A07,A0,A0,E0,0,0,2012,3,3806,-4,2144,1,1,1
Q,U,C,06065,S,44-45,A00,2,A08,A0,A0,E0,0,0,2012,3,1437,-4,1661,1,1,1
Q,U,C,06065,S,72,A00,1,A01,A0,A0,E0,0,0,2012,3,1179,260,669,1,1,1
Q,U,C,06065,S,72,A00,1,A02,A0,A0,E0,0,0,2012,3,4015,-52,907,1,1,1
Q,U,C,06065,S,72,A00,1,A03,A0,A0,E0,0,0,2012,3,3483,-108,1184,1,1,1
Q,U,C,06065,S,72,A00,1,A04,A0,A0,E0,0,0,2012,3,7440,-74,1608,1,1,1
Q,U,C,06065,S,72,A00,1,A05,A0,A0,E0,0,0,2012,3,5488,-19,2107,1,1,1
Q,U,C,06065,S,72,A00,1,A06,A0,A0,E0,0,0,2012,3,4942,-3,2374,1,1,1
Q,U,C,06065,S,72,A00,1,A07,A0,A0,E0,0,0,2012,3,2834,21,2269,1,1,1
Q,U,C,06065,S,72,A00,1,A08,A0,A0,E0,0,0,2012,3,1513,13,1626,1,1,1
Q,U,C,06065,S,72,A00,2,A01,A0,A0,E0,0,0,2012,3,1705,376,636,1,1,1
Q,U,C,06065,S,72,A00,2,A02,A0,A0,E0,0,0,2012,3,5136,-84,872,1,1,1
Q,U,C,06065,S,72,A00,2,A03,A0,A0,E0,0,0,2012,3,4197,-153,1169,1,1,1
Q,U,C,06065,S,72,A00,2,A04,A0,A0,E0,0,0,2012,3,8029,-106,1525,1,1,1
Q,U,C,06065,S,72,A00,2,A05,A0,A0,E0,0,0,2012,3,5635,32,1759,1,1,1
Q,U,C,06065,S,72,A00,2,A06,A0,A0,E0,0,0,2012,3,5041,9,1867,1,1,1
Q,U,C,06065,S,72,A00,2,A07,A0,A0,E0,0,0,2012,3,2737,-45,1824,1,1,1
Q,U,C,06065,S,72,A00,2,A08,A0,A0,E0,0,0,2012,3,1428,-37,1529,1,1,1
Q,U,C,06067,S,44-45,A00,1,A01,A0,A0,E0,0,0,2012,3,452,183,718,1,1,1
Q,U,C,06067,S,44-45,A00,1,A02,A0,A0,E0,0,0,2012,3,2804,123,1030,1,1,1
Q,U,C,06067,S,44-45,A00,1,A03,A0,A0,E0,0,0,2012,3,3297,5,1456,1,1,1
Q,U,C,06067,S,44-45,A00,1,A04,A0,A0,E0,0,0,2012,3,8693,38,2433,1,1,1
Q,U,C,06067,S,44-45,A00,1,A05,A0,A0,E0,0,0,2012,3,5804,9,3553,1,1,1
Q,U,C,06067,S,44-45,A00,1,A06,A0,A0,E0,0,0,2012,3,5563,21,3935,1,1,1
Q,U,C,06067,S,44-45,A00,1,A07,A0,A0,E0,0,0,2012,3,3567,-18,3545,1,1,1
Q,U,C,06067,S,44-45,A00,1,A08,A0,A0,E0,0,0,2012,3,1341,-21,2367,1,1,1
Q,U,C,06067,S,44-45,A00,2,A01,A0,A0,E0,0,0,2012,3,645,233,582,1,1,1
Q,U,C,06067,S,44-45,A00,2,A02,A0,A0,E0,0,0,2012,3,3263,52,838,1,1,1
Q,U,C,06067,S,44-45,A00,2,A03,A0,A0,E0,0,0,2012,3,3169,-14,1199,1,1,1
Q,U,C,06067,S,44-45,A00,2,A04,A0,A0,E0,0,0,2012,3,6571,-12,1914,1,1,1
Q,U,C,06067,S,44-45,A00,2,A05,A0,A0,E0,0,0,2012,3,4452,31,2420,1,1,1
Q,U,C,06067,S,44-45,A00,2,A06,A0,A0,E0,0,0,2012,3,4827,33,2411,1,1,1
Q,U,C,06067,S,44-45,A00,2,A07,A0,A0,E0,0,0,2012,3,3114,-3,2184,1,1,1
Q,U,C,06067,S,44-45,A00,2,A08,A0,A0,E0,0,0,2012,3,1117,-18,1552,1,1,1
Q,U,C,06067,S,72,A00,1,A01,A0,A0,E0,0,0,2012,3,958,202,620,1,1,1
Q,U,C,06067,S,72,A00,1,A02,A0,A0,E0,0,0,2012,3,3003,-42,857,1,1,1
Q,U,C,06067,S,72,A00,1,A03,A0,A0,E0,0,0,2012,3,2797,-8,1141,1,1,1
Q,U,C,06067,S,72,A00,1,A04,A0,A0,E0,0,0,2012,3,5853,-24,1489,1,1,1
Q,U,C,06067,S,72,A00,1,A05,A0,A0,E0,0,0,2012,3,3456,13,1882,1,1,1
Q,U,C,06067,S,72,A00,1,A06,A0,A0,E0,0,0,2012,3,2751,75,2048,1,1,1
Q,U,C,06067,S,72,A00,1,A07,A0,A0,E0,0,0,2012,3,1649,-5,2041,1,1,1
Q,U,C,06067,S,72,A00,1,A08,A0,A0,E0,0,0,2012,3,921,0,1422,1,1,1
Q,U,C,06067,S,72,A00,2,A01,A0,A0,E0,0,0,2012,3,1563,268,588,1,1,1
Q,U,C,06067,S,72,A00,2,A02,A0,A0,E0,0,0,2012,3,4099,-17,862,1,1,1
Q,U,C,06067,S,72,A00,2,A03,A0,A0,E0,0,0,2012,3,3405,-39,1140,1,1,1
Q,U,C,06067,S,72,A00,2,A04,A0,A0,E0,0,0,2012,3,6083,-49,1455,1,1,1
Q,U,C,06067,S,72,A00,2,A05,A0,A0,E0,0,0,2012,3,3433,24,1647,1,1,1
Q,U,C,06067,S,72,A00,2,A06,A0,A0,E0,0,0,2012,3,2899,-5,1647,1,1,1
Q,U,C,06067,S,72,A00,2,A07,A0,A0,E0,0,0,2012,3,1625,-1,1567,1,1,1
Q,U,C,06067,S,72,A00,2,A08,A0,A0,E0,0,0,2012,3,882,6,1371,1,1,1
Q,U,C,06071,S,44-45,A00,1,A01,A0,A0,E0,0,0,2012,3,572,269,735,1,1,1
Q,U,C,06071,S,44-45,A00,1,A02,A0,A0,E0,0,0,2012,3,3981,196,1044,1,1,1
Q,U,C,06071,S,44-45,A00,1,A03,A0,A0,E0,0,0,2012,3,4509,16,1462,1,1,1
Q,U,C,06071,S,44-45,A00,1,A04,A0,A0,E0,0,0,2012,3,10470,100,2489,1,1,1
Q,U,C,06071,S,44-45,A00,1,A05,A0,A0,E0,0,0,2012,3,7614,42,3606,1,1,1
Q,U,C,06071,S,44-45,A00,1,A06,A0,A0,E0,0,0,2012,3,6863,46,3924,1,1,1
Q,U,C,06071,S,44-45,A00,1,A07,A0,A0,E0,0,0,2012,3,4243,-17,3612,1,1,1
Q,U,C,06071,S,44-45,A00,1,A08,A0,A0,E0,0,0,2012,3,1511,-35,2976,1,1,1
Q,U,C,06071,S,44-45,A00,2,A01,A0,A0,E0,0,0,2012,3,735,340,600,1,1,1
Q,U,C,06071,S,44-45,A00,2,A02,A0,A0,E0,0,0,2012,3,4649,207,839,1,1,1
Q,U,C,06071,S,44-45,A00,2,A03,A0,A0,E0,0,0,2012,3,4478,57,1202,1,1,1
Q,U,C,06071,S,44-45,A00,2,A04,A0,A0,E0,0,0,2012,3,8957,92,1931,1,1,1
Q,U,C,06071,S,44-45,A00,2,A05,A0,A0,E0,0,0,2012,3,6549,131,2411,1,1,1
Q,U,C,06071,S,44-45,A00,2,A06,A0,A0,E0,0,0,2012,3,6648,71,2417,1,1,1
Q,U,C,06071,S,44-45,A00,2,A07,A0,A0,E0,0,0,2012,3,3901,13,2209,1,1,1
Q,U,C,06071,S,44-45,A00,2,A08,A0,A0,E0,0,0,2012,3,1358,-6,1662,1,1,1
Q,U,C,06071,S,72,A00,1,A01,A0,A0,E0,0,0,2012,3,1159,239,676,1,1,1
Q,U,C,06071,S,72,A00,1,A02,A0,A0,E0,0,0,2012,3,3646,-47,884,1,1,1
Q,U,C,06071,S,72,A00,1,A03,A0,A0,E0,0,0,2012,3,2966,-42,1141,1,1,1
Q,U,C,06071,S,72,A00,1,A04,A0,A0,E0,0,0,2012,3,5840,-59,1458,1,1,1
Q,U,C,06071,S,72,A00,1,A05,A0,A0,E0,0,0,2012,3,4023,-26,1878,1,1,1
Q,U,C,06071,S,72,A00,1,A06,A0,A0,E0,0,0,2012,3,3263,-7,2059,1,1,1
Q,U,C,06071,S,72,A00,1,A07,A0,A0,E0,0,0,2012,3,1844,16,1973,1,1,1
Q,U,C,06071,S,72,A00,1,A08,A0,A0,E0,0,0,2012,3,1189,-9,1431,1,1,1
Q,U,C,06071,S,72,A00,2,A01,A0,A0,E0,0,0,2012,3,1583,287,651,1,1,1
Q,U,C,06071,S,72,A00,2,A02,A0,A0,E0,0,0,2012,3,5024,-141,857,1,1,1
Q,U,C,06071,S,72,A00,2,A03,A0,A0,E0,0,0,2012,3,3989,-70,1116,1,1,1
Q,U,C,06071,S,72,A00,2,A04,A0,A0,E0,0,0,2012,3,6777,-103,1402,1,1,1
Q,U,C,06071,S,72,A00,2,A05,A0,A0,E0,0,0,2012,3,4579,14,1577,1,1,1
Q,U,C,06071,S,72,A00,2,A06,A0,A0,E0,0,0,2012,3,3840,-57,1585,1,1,1
Q,U,C,06071,S,72,A00,2,A07,A0,A0,E0,0,0,2012,3,2047,-26,1562,1,1,1
Q,U,C,06071,S,72,A00,2,A08,A0,A0,E0,0,0,2012,3,1183,-24,1341,1,1,1
Q,U,C,06073,S,44-45,A00,1,A01,A0,A0,E0,0,0,2012,3,989,405,701,1,1,1
Q,U,C,06073,S,44-45,A00,1,A02,A0,A0,E0,0,0,2012,3,5830,146,1030,1,1,1
Q,U,C,06073,S,44-45,A00,1,A03,A0,A0,E0,0,0,2012,3,6719,92,1461,1,1,1
Q,U,C,06073,S,44-45,A00,1,A04,A0,A0,E0,0,0,2012,3,17531,64,2549,1,1,1
Q,U,C,06073,S,44-45,A00,1,A05,A0,A0,E0,0,0,2012,3,12644,132,3818,1,1,1
Q,U,C,06073,S,44-45,A00,1,A06,A0,A0,E0,0,0,2012,3,11551,94,4172,1,1,1
Q,U,C,06073,S,44-45,A00,1,A07,A0,A0,E0,0,0,2012,3,7341,-10,3810,1,1,1
Q,U,C,06073,S,44-45,A00,1,A08,A0,A0,E0,0,0,2012,3,2629,-48,2671,1,1,1
Q,U,C,06073,S,44-45,A00,2,A01,A0,A0,E0,0,0,2012,3,1312,515,562,1,1,1
Q,U,C,06073,S,44-45,A00,2,A02,A0,A0,E0,0,0,2012,3,6688,101,831,1,1,1
Q,U,C,06073,S,44-45,A00,2,A03,A0,A0,E0,0,0,2012,3,6832,-55,1239,1,1,1
Q,U,C,06073,S,44-45,A00,2,A04,A0,A0,E0,0,0,2012,3,14292,-15,2079,1,1,1
Q,U,C,06073,S,44-45,A00,2,A05,A0,A0,E0,0,0,2012,3,10092,77,2585,1,1,1
Q,U,C,06073,S,44-45,A00,2,A06,A0,A0,E0,0,0,2012,3,10587,159,2611,1,1,1
Q,U,C,06073,S,44-45,A00,2,A07,A0,A0,E0,0,0,2012,3,6680,-19,2370,1,1,1
Q,U,C,06073,S,44-45,A00,2,A08,A0,A0,E0,0,0,2012,3,2358,-45,1767,1,1,1
Q,U,C,06073,S,72,A00,1,A01,A0,A0,E0,0,0,2012,3,2146,513,698,1,1,1
Q,U,C,06073,S,72,A00,1,A02,A0,A0,E0,0,0,2012,3,7307,130,966,1,1,1
Q,U,C,06073,S,72,A00,1,A03,A0,A0,E0,0,0,2012,3,7735,136,1260,1,1,1
Q,U,C,06073,S,72,A00,1,A04,A0,A0,E0,0,0,2012,3,19494,207,1764,1,1,1
Q,U,C,06073,S,72,A00,1,A05,A0,A0,E0,0,0,2012,3,13146,134,2188,1,1,1
Q,U,C,06073,S,72,A00,1,A06,A0,A0,E0,0,0,2012,3,11216,69,2386,1,1,1
Q,U,C,06073,S,72,A00,1,A07,A0,A0,E0,0,0,2012,3,6392,-5,2407,1,1,1
Q,U,C,06073,S,72,A00,1,A08,A0,A0,E0,0,0,2012,3,3250,-19,1785,1,1,1
Q,U,C,06073,S,72,A00,2,A01,A0,A0,E0,0,0,2012,3,3029,508,650,1,1,1
Q,U,C,06073,S,72,A00,2,A02,A0,A0,E0,0,0,2012,3,8957,-43,911,1,1,1
Q,U,C,06073,S,72,A00,2,A03,A0,A0,E0,0,0,2012,3,8843,95,1280,1,1,1
Q,U,C,06073,S,72,A00,2,A04,A0,A0,E0,0,0,2012,3,18464,51,1701,1,1,1
Q,U,C,06073,S,72,A00,2,A05,A0,A0,E0,0,0,2012,3,11204,54,1916,1,1,1
Q,U,C,06073,S,72,A00,2,A06,A0,A0,E0,0,0,2012,3,9868,97,2007,1,1,1
Q,U,C,06073,S,72,A00,2,A07,A0,A0,E0,0,0,2012,3,5758,0,2023,1,1,1
Q,U,C,06073,S,72,A00,2,A08,A0,A0,E0,0,0,2012,3,2920,-11,1595,1,1,1
Q,U,C,06075,S,44-45,A00,1,A01,A0,A0,E0,0,0,2012,3,219,86,736,1,1,1
Q,U,C,06075,S,44-45,A00,1,A02,A0,A0,E0,0,0,2012,3,1397,56,1056,1,1,1
