periodicity,seasonadj,geo_level,geography,ind_level,industry,ownercode,sex,agegrp,race,ethnicity,education,firmage,firmsize,year,quarter,Emp,FrmJbC,EarnBeg,sEmp,sFrmJbC,sEarnBeg
Q,U,C,06111,S,72,A00,2,A00,A0,A0,E5,0,0,2013,1,4542,219,930,1,1,1
Q,U,C,06113,S,44-45,A00,1,A00,A0,A0,E1,0,0,2013,1,487,-9,2312,1,1,1
Q,U,C,06113,S,44-45,A00,1,A00,A0,A0,E2,0,0,2013,1,784,-12,2742,1,1,1
Q,U,C,06113,S,44-45,A00,1,A00,A0,A0,E3,0,0,2013,1,1001,-6,3098,1,1,1
Q,U,C,06113,S,44-45,A00,1,A00,A0,A0,E4,0,0,2013,1,631,-2,4318,1,1,1
Q,U,C,06113,S,44-45,A00,1,A00,A0,A0,E5,0,0,2013,1,788,-36,1139,1,1,1
Q,U,C,06113,S,44-45,A00,2,A00,A0,A0,E1,0,0,2013,1,383,-7,1737,1,1,1
Q,U,C,06113,S,44-45,A00,2,A00,A0,A0,E2,0,0,2013,1,615,-7,2012,1,1,1
Q,U,C,06113,S,44-45,A00,2,A00,A0,A0,E3,0,0,2013,1,775,-2,2242,1,1,1
Q,U,C,06113,S,44-45,A00,2,A00,A0,A0,E4,0,0,2013,1,452,-4,2896,1,1,1
Q,U,C,06113,S,44-45,A00,2,A00,A0,A0,E5,0,0,2013,1,767,-29,967,1,1,1
Q,U,C,06113,S,72,A00,1,A00,A0,A0,E1,0,0,2013,1,672,17,2107,1,1,1
Q,U,C,06113,S,72,A00,1,A00,A0,A0,E2,0,0,2013,1,713,18,2295,1,1,1
Q,U,C,06113,S,72,A00,1,A00,A0,A0,E3,0,0,2013,1,832,13,2540,1,1,9
Q,U,C,06113,S,72,A00,1,A00,A0,A0,E4,0,0,2013,1,560,7,3209,1,1,9
Q,U,C,06113,S,72,A00,1,A00,A0,A0,E5,0,0,2013,1,869,117,1073,1,1,1
Q,U,C,06113,S,72,A00,2,A00,A0,A0,E1,0,0,2013,1,747,17,1991,1,1,9
Q,U,C,06113,S,72,A00,2,A00,A0,A0,E2,0,0,2013,1,702,9,2048,1,1,1
Q,U,C,06113,S,72,A00,2,A00,A0,A0,E3,0,0,2013,1,805,3,2236,1,1,1
Q,U,C,06113,S,72,A00,2,A00,A0,A0,E4,0,0,2013,1,547,7,2409,1,1,1
Q,U,C,06113,S,72,A00,2,A00,A0,A0,E5,0,0,2013,1,1211,86,992,1,1,1
Q,U,C,06001,S,44-45,A00,1,A00,A0,A0,E1,0,0,2013,2,4849,43,2678,1,1,1
Q,U,C,06001,S,44-45,A00,1,A00,A0,A0,E2,0,0,2013,2,6667,31,3134,1,1,1
Q,U,C,06001,S,44-45,A00,1,A00,A0,A0,E3,0,0,2013,2,9197,58,3734,1,1,1
Q,U,C,06001,S,44-45,A00,1,A00,A0,A0,E4,0,0,2013,2,7209,45,5494,1,1,1
Q,U,C,06001,S,44-45,A00,1,A00,A0,A0,E5,0,0,2013,2,6233,579,1296,1,1,1
Q,U,C,06001,S,44-45,A00,2,A00,A0,A0,E1,0,0,2013,2,4144,-16,2009,1,1,1
Q,U,C,06001,S,44-45,A00,2,A00,A0,A0,E2,0,0,2013,2,5825,-25,2332,1,1,1
Q,U,C,06001,S,44-45,A00,2,A00,A0,A0,E3,0,0,2013,2,7712,-47,2698,1,1,1
Q,U,C,06001,S,44-45,A00,2,A00,A0,A0,E4,0,0,2013,2,5806,-32,3934,1,1,1
Q,U,C,06001,S,44-45,A00,2,A00,A0,A0,E5,0,0,2013,2,6787,513,1042,1,1,1
Q,U,C,06001,S,72,A00,1,A00,A0,A0,E1,0,0,2013,2,4839,37,1789,1,1,1
Q,U,C,06001,S,72,A00,1,A00,A0,A0,E2,0,0,2013,2,4823,68,1927,1,1,1
Q,U,C,06001,S,72,A00,1,A00,A0,A0,E3,0,0,2013,2,5482,46,2104,1,1,1
Q,U,C,06001,S,72,A00,1,A00,A0,A0,E4,0,0,2013,2,4320,60,2580,1,1,1
Q,U,C,06001,S,72,A00,1,A00,A0,A0,E5,0,0,2013,2,5808,650,1064,1,1,1
Q,U,C,06001,S,72,A00,2,A00,A0,A0,E1,0,0,2013,2,4702,3,1547,1,1,1
Q,U,C,06001,S,72,A00,2,A00,A0,A0,E2,0,0,2013,2,4741,17,1684,1,1,1
Q,U,C,06001,S,72,A00,2,A00,A0,A0,E3,0,0,2013,2,5487,25,1826,1,1,1
Q,U,C,06001,S,72,A00,2,A00,A0,A0,E4,0,0,2013,2,4313,28,2081,1,1,1
Q,U,C,06001,S,72,A00,2,A00,A0,A0,E5,0,0,2013,2,7573,647,1005,1,1,1
Q,U,C,06007,S,44-45,A00,1,A00,A0,A0,E1,0,0,2013,2,524,7,2388,1,1,1
Q,U,C,06007,S,44-45,A00,1,A00,A0,A0,E2,0,0,2013,2,1099,-17,2722,1,1,1
Q,U,C,06007,S,44-45,A00,1,A00,A0,A0,E3,0,0,2013,2,1266,-1,3058,1,1,1
Q,U,C,06007,S,44-45,A00,1,A00,A0,A0,E4,0,0,2013,2,642,-6,4025,1,1,1
Q,U,C,06007,S,44-45,A00,1,A00,A0,A0,E5,0,0,2013,2,788,55,1188,1,1,1
Q,U,C,06007,S,44-45,A00,2,A00,A0,A0,E1,0,0,2013,2,431,3,1723,1,1,1
Q,U,C,06007,S,44-45,A00,2,A00,A0,A0,E2,0,0,2013,2,888,-16,2039,1,1,1
Q,U,C,06007,S,44-45,A00,2,A00,A0,A0,E3,0,0,2013,2,1037,-15,2160,1,1,1
Q,U,C,06007,S,44-45,A00,2,A00,A0,A0,E4,0,0,2013,2,460,-10,2752,1,1,1
Q,U,C,06007,S,44-45,A00,2,A00,A0,A0,E5,0,0,2013,2,879,52,1021,1,1,1
Q,U,C,06007,S,72,A00,1,A00,A0,A0,E1,0,0,2013,2,463,-13,1422,1,1,1
Q,U,C,06007,S,72,A00,1,A00,A0,A0,E2,0,0,2013,2,595,-7,1484,1,1,1
Q,U,C,06007,S,72,A00,1,A00,A0,A0,E3,0,0,2013,2,625,-18,1562,1,1,1
Q,U,C,06007,S,72,A00,1,A00,A0,A0,E4,0,0,2013,2,306,5,1793,1,1,1
Q,U,C,06007,S,72,A00,1,A00,A0,A0,E5,0,0,2013,2,1255,72,848,1,1,1
Q,U,C,06007,S,72,A00,2,A00,A0,A0,E1,0,0,2013,2,446,-13,1267,1,1,1
Q,U,C,06007,S,72,A00,2,A00,A0,A0,E2,0,0,2013,2,607,-1,1314,1,1,1
Q,U,C,06007,S,72,A00,2,A00,A0,A0,E3,0,0,2013,2,662,-5,1452,1,1,1
Q,U,C,06007,S,72,A00,2,A00,A0,A0,E4,0,0,2013,2,333,-1,1525,1,1,1
Q,U,C,06007,S,72,A00,2,A00,A0,A0,E5,0,0,2013,2,1593,69,851,1,1,1
Q,U,C,06013,S,44-45,A00,1,A00,A0,A0,E1,0,0,2013,2,2899,-8,2633,1,1,1
Q,U,C,06013,S,44-45,A00,1,A00,A0,A0,E2,0,0,2013,2,4380,-39,3045,1,1,1
Q,U,C,06013,S,44-45,A00,1,A00,A0,A0,E3,0,0,2013,2,5876,-58,3533,1,1,1
Q,U,C,06013,S,44-45,A00,1,A00,A0,A0,E4,0,0,2013,2,4029,-17,4874,1,1,1
Q,U,C,06013,S,44-45,A00,1,A00,A0,A0,E5,0,0,2013,2,4313,323,1220,1,1,1
Q,U,C,06013,S,44-45,A00,2,A00,A0,A0,E1,0,0,2013,2,2657,1,1904,1,1,1
Q,U,C,06013,S,44-45,A00,2,A00,A0,A0,E2,0,0,2013,2,3999,-22,2180,1,1,1
Q,U,C,06013,S,44-45,A00,2,A00,A0,A0,E3,0,0,2013,2,5240,-31,2455,1,1,1
Q,U,C,06013,S,44-45,A00,2,A00,A0,A0,E4,0,0,2013,2,3439,-48,3434,1,1,1
Q,U,C,06013,S,44-45,A00,2,A00,A0,A0,E5,0,0,2013,2,4709,350,1009,1,1,1
Q,U,C,06013,S,72,A00,1,A00,A0,A0,E1,0,0,2013,2,2542,13,1739,1,1,1
Q,U,C,06013,S,72,A00,1,A00,A0,A0,E2,0,0,2013,2,2514,10,1846,1,1,1
Q,U,C,06013,S,72,A00,1,A00,A0,A0,E3,0,0,2013,2,2844,-11,2036,1,1,1
Q,U,C,06013,S,72,A00,1,A00,A0,A0,E4,0,0,2013,2,2024,2,2395,1,1,1
Q,U,C,06013,S,72,A00,1,A00,A0,A0,E5,0,0,2013,2,3906,503,974,1,1,1
Q,U,C,06013,S,72,A00,2,A00,A0,A0,E1,0,0,2013,2,2556,3,1502,1,1,1
Q,U,C,06013,S,72,A00,2,A00,A0,A0,E2,0,0,2013,2,2570,10,1624,1,1,1
Q,U,C,06013,S,72,A00,2,A00,A0,A0,E3,0,0,2013,2,2967,10,1749,1,1,1
Q,U,C,06013,S,72,A00,2,A00,A0,A0,E4,0,0,2013,2,2121,0,1934,1,1,1
Q,U,C,06013,S,72,A00,2,A00,A0,A0,E5,0,0,2013,2,4866,585,948,1,1,1
Q,U,C,06017,S,44-45,A00,1,A00,A0,A0,E1,0,0,2013,2,259,10,2221,1,1,1
Q,U,C,06017,S,44-45,A00,1,A00,A0,A0,E2,0,0,2013,2,544,8,2693,1,1,1
Q,U,C,06017,S,44-45,A00,1,A00,A0,A0,E3,0,0,2013,2,621,13,2940,1,1,1
Q,U,C,06017,S,44-45,A00,1,A00,A0,A0,E4,0,0,2013,2,349,5,3863,1,1,1
Q,U,C,06017,S,44-45,A00,1,A00,A0,A0,E5,0,0,2013,2,464,74,1140,1,1,1
Q,U,C,06017,S,44-45,A00,2,A00,A0,A0,E1,0,0,2013,2,216,2,1622,1,1,1
Q,U,C,06017,S,44-45,A00,2,A00,A0,A0,E2,0,0,2013,2,496,-1,1919,1,1,1
Q,U,C,06017,S,44-45,A00,2,A00,A0,A0,E3,0,0,2013,2,581,5,2090,1,1,1
Q,U,C,06017,S,44-45,A00,2,A00,A0,A0,E4,0,0,2013,2,285,7,2652,1,1,1
Q,U,C,06017,S,44-45,A00,2,A00,A0,A0,E5,0,0,2013,2,403,45,972,1,1,1
Q,U,C,06017,S,72,A00,1,A00,A0,A0,E1,0,0,2013,2,484,57,1468,1,1,1
Q,U,C,06017,S,72,A00,1,A00,A0,A0,E2,0,0,2013,2,551,98,1547,1,1,1
Q,U,C,06017,S,72,A00,1,A00,A0,A0,E3,0,0,2013,2,534,87,1745,1,1,1
Q,U,C,06017,S,72,A00,1,A00,A0,A0,E4,0,0,2013,2,303,56,1920,1,1,1
Q,U,C,06017,S,72,A00,1,A00,A0,A0,E5,0,0,2013,2,720,242,829,1,1,1
Q,U,C,06017,S,72,A00,2,A00,A0,A0,E1,0,0,2013,2,389,43,1331,1,1,1
Q,U,C,06017,S,72,A00,2,A00,A0,A0,E2,0,0,2013,2,496,70,1412,1,1,1
Q,U,C,06017,S,72,A00,2,A00,A0,A0,E3,0,0,2013,2,561,65,1499,1,1,1
Q,U,C,06017,S,72,A00,2,A00,A0,A0,E4,0,0,2013,2,310,42,1589,1,1,1
Q,U,C,06017,S,72,A00,2,A00,A0,A0,E5,0,0,2013,2,868,239,805,1,1,1
Q,U,C,06019,S,44-45,A00,1,A00,A0,A0,E1,0,0,2013,2,2622,-3,2362,1,1,1
Q,U,C,06019,S,44-45,A00,1,A00,A0,A0,E2,0,0,2013,2,3528,20,2781,1,1,1
Q,U,C,06019,S,44-45,A00,1,A00,A0,A0,E3,0,0,2013,2,4511,33,3203,1,1,1
Q,U,C,06019,S,44-45,A00,1,A00,A0,A0,E4,0,0,2013,2,2306,-1,3974,1,1,1
Q,U,C,06019,S,44-45,A00,1,A00,A0,A0,E5,0,0,2013,2,3650,297,1181,1,1,1
Q,U,C,06019,S,44-45,A00,2,A00,A0,A0,E1,0,0,2013,2,2337,-18,1646,1,1,1
Q,U,C,06019,S,44-45,A00,2,A00,A0,A0,E2,0,0,2013,2,3051,-22,1901,1,1,1
Q,U,C,06019,S,44-45,A00,2,A00,A0,A0,E3,0,0,2013,2,3591,-22,2067,1,1,1
Q,U,C,06019,S,44-45,A00,2,A00,A0,A0,E4,0,0,2013,2,1656,6,2655,1,1,1
Q,U,C,06019,S,44-45,A00,2,A00,A0,A0,E5,0,0,2013,2,3899,238,907,1,1,1
Q,U,C,06019,S,72,A00,1,A00,A0,A0,E1,0,0,2013,2,2100,-6,1468,1,1,1
Q,U,C,06019,S,72,A00,1,A00,A0,A0,E2,0,0,2013,2,2030,-4,1559,1,1,1
Q,U,C,06019,S,72,A00,1,A00,A0,A0,E3,0,0,2013,2,2246,17,1694,1,1,1
Q,U,C,06019,S,72,A00,1,A00,A0,A0,E4,0,0,2013,2,1175,-2,1981,1,1,1
Q,U,C,06019,S,72,A00,1,A00,A0,A0,E5,0,0,2013,2,4171,264,883,1,1,1
Q,U,C,06019,S,72,A00,2,A00,A0,A0,E1,0,0,2013,2,2359,-56,1287,1,1,1
Q,U,C,06019,S,72,A00,2,A00,A0,A0,E2,0,0,2013,2,2160,-26,1432,1,1,1
Q,U,C,06019,S,72,A00,2,A00,A0,A0,E3,0,0,2013,2,2427,-47,1542,1,1,1
Q,U,C,06019,S,72,A00,2,A00,A0,A0,E4,0,0,2013,2,1259,-31,1758,1,1,1
Q,U,C,06019,S,72,A00,2,A00,A0,A0,E5,0,0,2013,2,5410,315,860,1,1,1
Q,U,C,06025,S,44-45,A00,1,A00,A0,A0,E1,0,0,2013,2,1204,-223,1543,1,1,1
Q,U,C,06025,S,44-45,A00,1,A00,A0,A0,E2,0,0,2013,2,598,-37,2292,1,1,1
Q,U,C,06025,S,44-45,A00,1,A00,A0,A0,E3,0,0,2013,2,599,-14,2787,1,1,1
Q,U,C,06025,S,44-45,A00,1,A00,A0,A0,E4,0,0,2013,2,285,0,3745,1,1,1
Q,U,C,06025,S,44-45,A00,1,A00,A0,A0,E5,0,0,2013,2,606,1,927,1,1,1
Q,U,C,06025,S,44-45,A00,2,A00,A0,A0,E1,0,0,2013,2,972,-82,1378,1,1,1
Q,U,C,06025,S,44-45,A00,2,A00,A0,A0,E2,0,0,2013,2,578,-23,1733,1,1,1
Q,U,C,06025,S,44-45,A00,2,A00,A0,A0,E3,0,0,2013,2,564,-20,1961,1,1,1
Q,U,C,06025,S,44-45,A00,2,A00,A0,A0,E4,0,0,2013,2,232,-5,2453,1,1,1
Q,U,C,06025,S,44-45,A00,2,A00,A0,A0,E5,0,0,2013,2,659,21,859,1,1,1
Q,U,C,06025,S,72,A00,1,A00,A0,A0,E1,0,0,2013,2,614,-39,1514,1,1,1
Q,U,C,06025,S,72,A00,1,A00,A0,A0,E2,0,0,2013,2,354,-22,1609,1,1,1
Q,U,C,06025,S,72,A00,1,A00,A0,A0,E3,0,0,2013,2,357,-23,1976,1,1,1
Q,U,C,06025,S,72,A00,1,A00,A0,A0,E4,0,0,2013,2,160,-13,2383,1,1,1
Q,U,C,06025,S,72,A00,1,A00,A0,A0,E5,0,0,2013,2,511,43,969,1,1,1
Q,U,C,06025,S,72,A00,2,A00,A0,A0,E1,0,0,2013,2,734,-17,1261,1,1,1
Q,U,C,06025,S,72,A00,2,A00,A0,A0,E2,0,0,2013,2,463,-13,1482,1,1,1
Q,U,C,06025,S,72,A00,2,A00,A0,A0,E3,0,0,2013,2,440,-9,1677,1,1,1
Q,U,C,06025,S,72,A00,2,A00,A0,A0,E4,0,0,2013,2,189,-13,2029,1,1,1
Q,U,C,06025,S,72,A00,2,A00,A0,A0,E5,0,0,2013,2,646,35,995,1,1,1
Q,U,C,06029,S,44-45,A00,1,A00,A0,A0,E1,0,0,2013,2,2524,-137,2553,1,1,1
Q,U,C,06029,S,44-45,A00,1,A00,A0,A0,E2,0,0,2013,2,2654,2,2956,1,1,1
Q,U,C,06029,S,44-45,A00,1,A00,A0,A0,E3,0,0,2013,2,2905,15,3339,1,1,1
Q,U,C,06029,S,44-45,A00,1,A00,A0,A0,E4,0,0,2013,2,1442,18,4148,1,1,1
Q,U,C,06029,S,44-45,A00,1,A00,A0,A0,E5,0,0,2013,2,2932,242,1286,1,1,1
Q,U,C,06029,S,44-45,A00,2,A00,A0,A0,E1,0,0,2013,2,2315,-69,1713,1,1,1
Q,U,C,06029,S,44-45,A00,2,A00,A0,A0,E2,0,0,2013,2,2487,-4,1932,1,1,1
Q,U,C,06029,S,44-45,A00,2,A00,A0,A0,E3,0,0,2013,2,2605,-21,2150,1,1,1
Q,U,C,06029,S,44-45,A00,2,A00,A0,A0,E4,0,0,2013,2,1109,4,2705,1,1,1
Q,U,C,06029,S,44-45,A00,2,A00,A0,A0,E5,0,0,2013,2,2808,221,991,1,1,1
Q,U,C,06029,S,72,A00,1,A00,A0,A0,E1,0,0,2013,2,1719,24,1506,1,1,1
Q,U,C,06029,S,72,A00,1,A00,A0,A0,E2,0,0,2013,2,1413,-3,1550,1,1,1
Q,U,C,06029,S,72,A00,1,A00,A0,A0,E3,0,0,2013,2,1367,7,1646,1,1,1
Q,U,C,06029,S,72,A00,1,A00,A0,A0,E4,0,0,2013,2,726,10,2058,1,1,1
Q,U,C,06029,S,72,A00,1,A00,A0,A0,E5,0,0,2013,2,2809,163,872,1,1,1
Q,U,C,06029,S,72,A00,2,A00,A0,A0,E1,0,0,2013,2,2261,-24,1271,1,1,1
Q,U,C,06029,S,72,A00,2,A00,A0,A0,E2,0,0,2013,2,1852,-5,1367,1,1,1
Q,U,C,06029,S,72,A00,2,A00,A0,A0,E3,0,0,2013,2,1799,-14,1435,1,1,1
Q,U,C,06029,S,72,A00,2,A00,A0,A0,E4,0,0,2013,2,854,10,1642,1,1,1
Q,U,C,06029,S,72,A00,2,A00,A0,A0,E5,0,0,2013,2,4009,328,870,1,1,1
Q,U,C,06037,S,44-45,A00,1,A00,A0,A0,E1,0,0,2013,2,43191,-69,2582,1,1,1
Q,U,C,06037,S,44-45,A00,1,A00,A0,A0,E2,0,0,2013,2,42632,-3,3001,1,1,1
Q,U,C,06037,S,44-45,A00,1,A00,A0,A0,E3,0,0,2013,2,52810,-7,3525,1,1,1
Q,U,C,06037,S,44-45,A00,1,A00,A0,A0,E4,0,0,2013,2,35279,173,4979,1,1,1
Q,U,C,06037,S,44-45,A00,1,A00,A0,A0,E5,0,0,2013,2,43711,2690,1237,1,1,1
Q,U,C,06037,S,44-45,A00,2,A00,A0,A0,E1,0,0,2013,2,37769,-270,1905,1,1,1
Q,U,C,06037,S,44-45,A00,2,A00,A0,A0,E2,0,0,2013,2,39154,-334,2206,1,1,1
Q,U,C,06037,S,44-45,A00,2,A00,A0,A0,E3,0,0,2013,2,46316,-298,2557,1,1,1
Q,U,C,06037,S,44-45,A00,2,A00,A0,A0,E4,0,0,2013,2,29365,5,3516,1,1,1
Q,U,C,06037,S,44-45,A00,2,A00,A0,A0,E5,0,0,2013,2,50084,2780,1031,1,1,1
Q,U,C,06037,S,72,A00,1,A00,A0,A0,E1,0,0,2013,2,48962,325,1837,1,1,1
Q,U,C,06037,S,72,A00,1,A00,A0,A0,E2,0,0,2013,2,36044,376,1932,1,1,1
Q,U,C,06037,S,72,A00,1,A00,A0,A0,E3,0,0,2013,2,37821,378,2121,1,1,1
Q,U,C,06037,S,72,A00,1,A00,A0,A0,E4,0,0,2013,2,25981,322,2446,1,1,1
Q,U,C,06037,S,72,A00,1,A00,A0,A0,E5,0,0,2013,2,43343,4278,1066,1,1,1
Q,U,C,06037,S,72,A00,2,A00,A0,A0,E1,0,0,2013,2,39560,334,1594,1,1,1
Q,U,C,06037,S,72,A00,2,A00,A0,A0,E2,0,0,2013,2,31825,124,1683,1,1,1
Q,U,C,06037,S,72,A00,2,A00,A0,A0,E3,0,0,2013,2,33896,168,1837,1,1,1
Q,U,C,06037,S,72,A00,2,A00,A0,A0,E4,0,0,2013,2,23177,223,2048,1,1,1
Q,U,C,06037,S,72,A00,2,A00,A0,A0,E5,0,0,2013,2,51735,5564,1025,1,1,1
Q,U,C,06039,S,44-45,A00,1,A00,A0,A0,E1,0,0,2013,2,258,9,2114,1,1,1
Q,U,C,06039,S,44-45,A00,1,A00,A0,A0,E2,0,0,2013,2,332,7,2628,1,1,1
Q,U,C,06039,S,44-45,A00,1,A00,A0,A0,E3,0,0,2013,2,385,13,2857,1,1,1
Q,U,C,06039,S,44-45,A00,1,A00,A0,A0,E4,0,0,2013,2,207,4,3933,1,1,1
Q,U,C,06039,S,44-45,A00,1,A00,A0,A0,E5,0,0,2013,2,339,20,1164,1,1,1
Q,U,C,06039,S,44-45,A00,2,A00,A0,A0,E1,0,0,2013,2,216,5,1620,1,1,1
Q,U,C,06039,S,44-45,A00,2,A00,A0,A0,E2,0,0,2013,2,303,12,1888,1,1,1
Q,U,C,06039,S,44-45,A00,2,A00,A0,A0,E3,0,0,2013,2,323,9,2095,1,1,1
Q,U,C,06039,S,44-45,A00,2,A00,A0,A0,E4,0,0,2013,2,147,9,2736,1,1,1
Q,U,C,06039,S,44-45,A00,2,A00,A0,A0,E5,0,0,2013,2,266,34,1016,1,1,1
Q,U,C,06039,S,72,A00,1,A00,A0,A0,E1,0,0,2013,2,317,19,2021,1,1,1
Q,U,C,06039,S,72,A00,1,A00,A0,A0,E2,0,0,2013,2,334,31,2296,1,1,1
Q,U,C,06039,S,72,A00,1,A00,A0,A0,E3,0,0,2013,2,378,33,2557,1,1,1
Q,U,C,06039,S,72,A00,1,A00,A0,A0,E4,0,0,2013,2,182,8,2840,1,1,1
Q,U,C,06039,S,72,A00,1,A00,A0,A0,E5,0,0,2013,2,357,159,1042,1,1,1
Q,U,C,06039,S,72,A00,2,A00,A0,A0,E1,0,0,2013,2,472,28,1845,1,1,1
Q,U,C,06039,S,72,A00,2,A00,A0,A0,E2,0,0,2013,2,416,36,1985,1,1,1
Q,U,C,06039,S,72,A00,2,A00,A0,A0,E3,0,0,2013,2,442,44,2121,1,1,1
Q,U,C,06039,S,72,A00,2,A00,A0,A0,E4,0,0,2013,2,205,14,2393,1,1,1
Q,U,C,06039,S,72,A00,2,A00,A0,A0,E5,0,0,2013,2,498,171,954,1,1,1
Q,U,C,06041,S,44-45,A00,1,A00,A0,A0,E1,0,0,2013,2,892,8,2797,1,1,1
Q,U,C,06041,S,44-45,A00,1,A00,A0,A0,E2,0,0,2013,2,1371,-4,3212,1,1,1
Q,U,C,06041,S,44-45,A00,1,A00,A0,A0,E3,0,0,2013,2,1844,-10,3757,1,1,1
Q,U,C,06041,S,44-45,A00,1,A00,A0,A0,E4,0,0,2013,2,1378,-9,6324,1,1,1
Q,U,C,06041,S,44-45,A00,1,A00,A0,A0,E5,0,0,2013,2,1070,103,1339,1,1,1
Q,U,C,06041,S,44-45,A00,2,A00,A0,A0,E1,0,0,2013,2,666,-3,2171,1,1,1
Q,U,C,06041,S,44-45,A00,2,A00,A0,A0,E2,0,0,2013,2,1128,-12,2388,1,1,1
Q,U,C,06041,S,44-45,A00,2,A00,A0,A0,E3,0,0,2013,2,1615,-16,2700,1,1,1
Q,U,C,06041,S,44-45,A00,2,A00,A0,A0,E4,0,0,2013,2,1249,-8,3901,1,1,1
Q,U,C,06041,S,44-45,A00,2,A00,A0,A0,E5,0,0,2013,2,1164,84,1159,1,1,1
Q,U,C,06041,S,72,A00,1,A00,A0,A0,E1,0,0,2013,2,1129,35,1868,1,1,1
Q,U,C,06041,S,72,A00,1,A00,A0,A0,E2,0,0,2013,2,1179,28,1999,1,1,1
Q,U,C,06041,S,72,A00,1,A00,A0,A0,E3,0,0,2013,2,1314,50,2229,1,1,1
Q,U,C,06041,S,72,A00,1,A00,A0,A0,E4,0,0,2013,2,1052,31,2543,1,1,1
Q,U,C,06041,S,72,A00,1,A00,A0,A0,E5,0,0,2013,2,1005,156,1202,1,1,1
Q,U,C,06041,S,72,A00,2,A00,A0,A0,E1,0,0,2013,2,827,20,1635,1,1,1
Q,U,C,06041,S,72,A00,2,A00,A0,A0,E2,0,0,2013,2,1029,23,1771,1,1,1
Q,U,C,06041,S,72,A00,2,A00,A0,A0,E3,0,0,2013,2,1274,23,1867,1,1,1
Q,U,C,06041,S,72,A00,2,A00,A0,A0,E4,0,0,2013,2,976,24,2049,1,1,1
Q,U,C,06041,S,72,A00,2,A00,A0,A0,E5,0,0,2013,2,1220,134,1062,1,1,1
Q,U,C,06047,S,44-45,A00,1,A00,A0,A0,E1,0,0,2013,2,497,-1,2229,1,1,1
Q,U,C,06047,S,44-45,A00,1,A00,A0,A0,E2,0,0,2013,2,667,-9,2445,1,1,1
Q,U,C,06047,S,44-45,A00,1,A00,A0,A0,E3,0,0,2013,2,808,-11,2756,1,1,1
Q,U,C,06047,S,44-45,A00,1,A00,A0,A0,E4,0,0,2013,2,416,-4,3600,1,1,1
Q,U,C,06047,S,44-45,A00,1,A00,A0,A0,E5,0,0,2013,2,745,31,1132,1,1,1
Q,U,C,06047,S,44-45,A00,2,A00,A0,A0,E1,0,0,2013,2,505,7,1597,1,1,1
Q,U,C,06047,S,44-45,A00,2,A00,A0,A0,E2,0,0,2013,2,658,-4,1761,1,1,1
Q,U,C,06047,S,44-45,A00,2,A00,A0,A0,E3,0,0,2013,2,761,-10,1930,1,1,1
Q,U,C,06047,S,44-45,A00,2,A00,A0,A0,E4,0,0,2013,2,345,-2,2351,1,1,1
Q,U,C,06047,S,44-45,A00,2,A00,A0,A0,E5,0,0,2013,2,777,61,952,1,1,1
Q,U,C,06047,S,72,A00,1,A00,A0,A0,E1,0,0,2013,2,333,-11,1465,1,1,1
Q,U,C,06047,S,72,A00,1,A00,A0,A0,E2,0,0,2013,2,319,-9,1486,1,1,1
Q,U,C,06047,S,72,A00,1,A00,A0,A0,E3,0,0,2013,2,341,-10,1605,1,1,1
Q,U,C,06047,S,72,A00,1,A00,A0,A0,E4,0,0,2013,2,177,-4,1656,1,1,1
Q,U,C,06047,S,72,A00,1,A00,A0,A0,E5,0,0,2013,2,724,31,860,1,1,1
Q,U,C,06047,S,72,A00,2,A00,A0,A0,E1,0,0,2013,2,494,-8,1265,1,1,1
Q,U,C,06047,S,72,A00,2,A00,A0,A0,E2,0,0,2013,2,416,-6,1338,1,1,1
Q,U,C,06047,S,72,A00,2,A00,A0,A0,E3,0,0,2013,2,442,-3,1388,1,1,1
Q,U,C,06047,S,72,A00,2,A00,A0,A0,E4,0,0,2013,2,214,-2,1501,1,1,1
Q,U,C,06047,S,72,A00,2,A00,A0,A0,E5,0,0,2013,2,1039,73,870,1,1,1
Q,U,C,06053,S,44-45,A00,1,A00,A0,A0,E1,0,0,2013,2,1116,6,2545,1,1,1
Q,U,C,06053,S,44-45,A00,1,A00,A0,A0,E2,0,0,2013,2,1408,-13,2842,1,1,1
Q,U,C,06053,S,44-45,A00,1,A00,A0,A0,E3,0,0,2013,2,1826,-4,3412,1,1,1
Q,U,C,06053,S,44-45,A00,1,A00,A0,A0,E4,0,0,2013,2,1112,-10,4500,1,1,1
Q,U,C,06053,S,44-45,A00,1,A00,A0,A0,E5,0,0,2013,2,1327,141,1201,1,1,1
Q,U,C,06053,S,44-45,A00,2,A00,A0,A0,E1,0,0,2013,2,985,-4,1801,1,1,1
Q,U,C,06053,S,44-45,A00,2,A00,A0,A0,E2,0,0,2013,2,1243,-1,2058,1,1,1
Q,U,C,06053,S,44-45,A00,2,A00,A0,A0,E3,0,0,2013,2,1582,-10,2386,1,1,1
Q,U,C,06053,S,44-45,A00,2,A00,A0,A0,E4,0,0,2013,2,936,-13,3067,1,1,1
Q,U,C,06053,S,44-45,A00,2,A00,A0,A0,E5,0,0,2013,2,1496,105,1009,1,1,1
Q,U,C,06053,S,72,A00,1,A00,A0,A0,E1,0,0,2013,2,2102,47,2122,1,1,1
Q,U,C,06053,S,72,A00,1,A00,A0,A0,E2,0,0,2013,2,1831,46,2364,1,1,1
