periodicity,seasonadj,geo_level,geography,ind_level,industry,ownercode,sex,agegrp,race,ethnicity,education,firmage,firmsize,year,quarter,Emp,FrmJbC,EarnBeg,sEmp,sFrmJbC,sEarnBeg
Q,U,C,06053,S,72,A00,0,A00,A1,A2,E0,0,0,2013,1,6488,75,1509,1,1,1
Q,U,C,06053,S,72,A00,0,A00,A2,A1,E0,0,0,2013,1,642,13,1604,1,1,1
Q,U,C,06053,S,72,A00,0,A00,A2,A2,E0,0,0,2013,1,175,7,1428,1,1,1
Q,U,C,06053,S,72,A00,0,A00,A3,A1,E0,0,0,2013,1,62,-2,1574,1,1,1
Q,U,C,06053,S,72,A00,0,A00,A3,A2,E0,0,0,2013,1,275,5,1542,1,1,1
Q,U,C,06053,S,72,A00,0,A00,A4,A1,E0,0,0,2013,1,2111,58,1812,1,1,1
Q,U,C,06053,S,72,A00,0,A00,A4,A2,E0,0,0,2013,1,163,-6,1485,1,1,1
Q,U,C,06053,S,72,A00,0,A00,A5,A1,E0,0,0,2013,1,121,5,1975,1,1,1
Q,U,C,06053,S,72,A00,0,A00,A5,A2,E0,0,0,2013,1,46,4,1745,1,1,1
Q,U,C,06053,S,72,A00,0,A00,A7,A1,E0,0,0,2013,1,388,5,1911,1,1,1
Q,U,C,06053,S,72,A00,0,A00,A7,A2,E0,0,0,2013,1,350,5,1497,1,1,1
Q,U,C,06055,S,44-45,A00,0,A00,A1,A1,E0,0,0,2013,1,3017,-81,2929,1,1,1
Q,U,C,06055,S,44-45,A00,0,A00,A1,A2,E0,0,0,2013,1,1231,-23,1922,1,1,1
Q,U,C,06055,S,44-45,A00,0,A00,A2,A1,E0,0,0,2013,1,215,-16,1861,1,1,1
Q,U,C,06055,S,44-45,A00,0,A00,A2,A2,E0,0,0,2013,1,32,2,1826,1,1,1
Q,U,C,06055,S,44-45,A00,0,A00,A3,A1,E0,0,0,2013,1,23,0,2521,1,1,1
Q,U,C,06055,S,44-45,A00,0,A00,A3,A2,E0,0,0,2013,1,53,-4,1676,1,1,1
Q,U,C,06055,S,44-45,A00,0,A00,A4,A1,E0,0,0,2013,1,497,-30,2421,1,1,1
Q,U,C,06055,S,44-45,A00,0,A00,A4,A2,E0,0,0,2013,1,27,-1,1789,1,1,1
Q,U,C,06055,S,44-45,A00,0,A00,A5,A1,E0,0,0,2013,1,29,-2,1730,1,1,9
Q,U,C,06055,S,44-45,A00,0,A00,A5,A2,E0,0,0,2013,1,11,-2,1391,1,1,1
Q,U,C,06055,S,44-45,A00,0,A00,A7,A1,E0,0,0,2013,1,128,-8,2197,1,1,1
Q,U,C,06055,S,44-45,A00,0,A00,A7,A2,E0,0,0,2013,1,58,-3,3735,1,1,1
Q,U,C,06055,S,72,A00,0,A00,A1,A1,E0,0,0,2013,1,4559,-76,2357,1,1,1
Q,U,C,06055,S,72,A00,0,A00,A1,A2,E0,0,0,2013,1,2940,-39,1704,1,1,1
Q,U,C,06055,S,72,A00,0,A00,A2,A1,E0,0,0,2013,1,306,3,1739,1,1,1
Q,U,C,06055,S,72,A00,0,A00,A2,A2,E0,0,0,2013,1,68,-4,1582,1,1,1
Q,U,C,06055,S,72,A00,0,A00,A3,A1,E0,0,0,2013,1,28,0,1495,1,1,1
Q,U,C,06055,S,72,A00,0,A00,A3,A2,E0,0,0,2013,1,118,6,1482,1,1,1
Q,U,C,06055,S,72,A00,0,A00,A4,A1,E0,0,0,2013,1,754,-12,1870,1,1,1
Q,U,C,06055,S,72,A00,0,A00,A4,A2,E0,0,0,2013,1,47,-1,1482,1,1,1
Q,U,C,06055,S,72,A00,0,A00,A5,A1,E0,0,0,2013,1,37,1,1547,1,1,1
Q,U,C,06055,S,72,A00,0,A00,A5,A2,E0,0,0,2013,1,22,0,1630,1,1,1
Q,U,C,06055,S,72,A00,0,A00,A7,A1,E0,0,0,2013,1,176,-11,2118,1,1,1
Q,U,C,06055,S,72,A00,0,A00,A7,A2,E0,0,0,2013,1,154,-9,1663,1,1,1
Q,U,C,06059,S,44-45,A00,0,A00,A1,A1,E0,0,0,2013,1,59709,-2338,3208,1,1,1
Q,U,C,06059,S,44-45,A00,0,A00,A1,A2,E0,0,0,2013,1,56214,-2416,2049,1,1,1
Q,U,C,06059,S,44-45,A00,0,A00,A2,A1,E0,0,0,2013,1,7204,-680,1903,1,1,1
Q,U,C,06059,S,44-45,A00,0,A00,A2,A2,E0,0,0,2013,1,1369,-88,1844,1,1,1
Q,U,C,06059,S,44-45,A00,0,A00,A3,A1,E0,0,0,2013,1,403,-19,2504,1,1,1
Q,U,C,06059,S,44-45,A00,0,A00,A3,A2,E0,0,0,2013,1,1884,-83,1960,1,1,1
Q,U,C,06059,S,44-45,A00,0,A00,A4,A1,E0,0,0,2013,1,18704,-272,2983,1,1,1
Q,U,C,06059,S,44-45,A00,0,A00,A4,A2,E0,0,0,2013,1,1002,-49,2260,1,1,1
Q,U,C,06059,S,44-45,A00,0,A00,A5,A1,E0,0,0,2013,1,536,-18,2256,1,1,1
Q,U,C,06059,S,44-45,A00,0,A00,A5,A2,E0,0,0,2013,1,283,-16,1938,1,1,1
Q,U,C,06059,S,44-45,A00,0,A00,A7,A1,E0,0,0,2013,1,3164,-199,2363,1,1,1
Q,U,C,06059,S,44-45,A00,0,A00,A7,A2,E0,0,0,2013,1,1834,-107,1827,1,1,1
Q,U,C,06059,S,72,A00,0,A00,A1,A1,E0,0,0,2013,1,54221,618,2050,1,1,1
Q,U,C,06059,S,72,A00,0,A00,A1,A2,E0,0,0,2013,1,55660,1144,1552,1,1,1
Q,U,C,06059,S,72,A00,0,A00,A2,A1,E0,0,0,2013,1,5215,20,1489,1,1,1
Q,U,C,06059,S,72,A00,0,A00,A2,A2,E0,0,0,2013,1,1379,2,1453,1,1,1
Q,U,C,06059,S,72,A00,0,A00,A3,A1,E0,0,0,2013,1,340,0,1559,1,1,1
Q,U,C,06059,S,72,A00,0,A00,A3,A2,E0,0,0,2013,1,2105,48,1470,1,1,1
Q,U,C,06059,S,72,A00,0,A00,A4,A1,E0,0,0,2013,1,19195,307,1705,1,1,1
Q,U,C,06059,S,72,A00,0,A00,A4,A2,E0,0,0,2013,1,945,18,1571,1,1,1
Q,U,C,06059,S,72,A00,0,A00,A5,A1,E0,0,0,2013,1,593,2,1477,1,1,1
Q,U,C,06059,S,72,A00,0,A00,A5,A2,E0,0,0,2013,1,291,8,1456,1,1,1
Q,U,C,06059,S,72,A00,0,A00,A7,A1,E0,0,0,2013,1,2562,-5,1622,1,1,1
Q,U,C,06059,S,72,A00,0,A00,A7,A2,E0,0,0,2013,1,2590,10,1386,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A1,A1,E0,0,0,2013,1,12475,-426,2776,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A1,A2,E0,0,0,2013,1,3143,-150,1986,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A2,A1,E0,0,0,2013,1,910,-99,1803,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A2,A2,E0,0,0,2013,1,106,-9,1854,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A3,A1,E0,0,0,2013,1,107,-2,2080,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A3,A2,E0,0,0,2013,1,149,-1,1767,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A4,A1,E0,0,0,2013,1,1680,-77,2815,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A4,A2,E0,0,0,2013,1,99,-1,1785,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A5,A1,E0,0,0,2013,1,106,-8,2132,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A5,A2,E0,0,0,2013,1,27,-3,1832,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A7,A1,E0,0,0,2013,1,605,-36,2124,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A7,A2,E0,0,0,2013,1,232,-18,1720,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A1,A1,E0,0,0,2013,1,9719,113,1535,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A1,A2,E0,0,0,2013,1,3111,141,1410,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A2,A1,E0,0,0,2013,1,510,3,1246,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A2,A2,E0,0,0,2013,1,99,0,1254,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A3,A1,E0,0,0,2013,1,78,-2,1345,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A3,A2,E0,0,0,2013,1,172,1,1408,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A4,A1,E0,0,0,2013,1,1529,54,1510,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A4,A2,E0,0,0,2013,1,71,2,1309,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A5,A1,E0,0,0,2013,1,75,4,1362,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A5,A2,E0,0,0,2013,1,20,-2,1430,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A7,A1,E0,0,0,2013,1,410,16,1400,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A7,A2,E0,0,0,2013,1,249,0,1279,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A1,A1,E0,0,0,2013,1,29314,-1128,2745,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A1,A2,E0,0,0,2013,1,30754,-1279,1909,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A2,A1,E0,0,0,2013,1,4448,-391,1823,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A2,A2,E0,0,0,2013,1,818,-41,1777,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A3,A1,E0,0,0,2013,1,246,-11,2133,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A3,A2,E0,0,0,2013,1,1053,-38,1817,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A4,A1,E0,0,0,2013,1,5183,-227,2757,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A4,A2,E0,0,0,2013,1,506,-22,2056,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A5,A1,E0,0,0,2013,1,251,-13,1973,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A5,A2,E0,0,0,2013,1,168,-12,1792,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A7,A1,E0,0,0,2013,1,1457,-115,2087,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A7,A2,E0,0,0,2013,1,935,-54,1705,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A1,A1,E0,0,0,2013,1,25300,449,2023,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A1,A2,E0,0,0,2013,1,30405,894,1552,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A2,A1,E0,0,0,2013,1,3081,20,1557,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A2,A2,E0,0,0,2013,1,733,16,1473,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A3,A1,E0,0,0,2013,1,270,12,2363,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A3,A2,E0,0,0,2013,1,1095,41,1529,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A4,A1,E0,0,0,2013,1,6770,139,2229,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A4,A2,E0,0,0,2013,1,461,15,1605,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A5,A1,E0,0,0,2013,1,259,-10,1650,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A5,A2,E0,0,0,2013,1,153,-1,1509,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A7,A1,E0,0,0,2013,1,1138,20,1627,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A7,A2,E0,0,0,2013,1,1097,34,1478,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A1,A1,E0,0,0,2013,1,30149,-1024,2678,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A1,A2,E0,0,0,2013,1,11542,-442,1912,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A2,A1,E0,0,0,2013,1,4052,-316,1708,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A2,A2,E0,0,0,2013,1,486,-22,1720,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A3,A1,E0,0,0,2013,1,325,-8,2251,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A3,A2,E0,0,0,2013,1,592,-30,1769,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A4,A1,E0,0,0,2013,1,8593,-181,2366,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A4,A2,E0,0,0,2013,1,439,-18,2060,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A5,A1,E0,0,0,2013,1,506,-4,2040,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A5,A2,E0,0,0,2013,1,84,-4,1783,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A7,A1,E0,0,0,2013,1,1885,-92,1968,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A7,A2,E0,0,0,2013,1,795,-46,1579,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A1,A1,E0,0,0,2013,1,20070,379,1519,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A1,A2,E0,0,0,2013,1,10421,334,1352,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A2,A1,E0,0,0,2013,1,2537,117,1171,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A2,A2,E0,0,0,2013,1,392,9,1273,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A3,A1,E0,0,0,2013,1,233,10,1273,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A3,A2,E0,0,0,2013,1,586,13,1263,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A4,A1,E0,0,0,2013,1,7877,195,1354,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A4,A2,E0,0,0,2013,1,350,8,1313,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A5,A1,E0,0,0,2013,1,410,4,1516,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A5,A2,E0,0,0,2013,1,81,-3,1340,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A7,A1,E0,0,0,2013,1,1455,65,1331,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A7,A2,E0,0,0,2013,1,859,50,1220,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A1,A1,E0,0,0,2013,1,27435,-1147,2754,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A1,A2,E0,0,0,2013,1,33306,-1552,1915,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A2,A1,E0,0,0,2013,1,4952,-399,1868,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A2,A2,E0,0,0,2013,1,905,-67,1775,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A3,A1,E0,0,0,2013,1,225,-6,1928,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A3,A2,E0,0,0,2013,1,1173,-53,1866,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A4,A1,E0,0,0,2013,1,5997,-177,2891,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A4,A2,E0,0,0,2013,1,552,-38,2004,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A5,A1,E0,0,0,2013,1,235,-15,2285,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A5,A2,E0,0,0,2013,1,171,-13,1926,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A7,A1,E0,0,0,2013,1,1432,-94,2025,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A7,A2,E0,0,0,2013,1,1009,-61,1769,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A1,A1,E0,0,0,2013,1,18226,243,1581,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A1,A2,E0,0,0,2013,1,23311,800,1289,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A2,A1,E0,0,0,2013,1,2682,76,1254,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A2,A2,E0,0,0,2013,1,615,24,1210,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A3,A1,E0,0,0,2013,1,178,1,1154,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A3,A2,E0,0,0,2013,1,989,10,1253,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A4,A1,E0,0,0,2013,1,4759,146,1566,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A4,A2,E0,0,0,2013,1,360,21,1298,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A5,A1,E0,0,0,2013,1,183,1,1373,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A5,A2,E0,0,0,2013,1,121,8,1318,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A7,A1,E0,0,0,2013,1,854,24,1336,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A7,A2,E0,0,0,2013,1,932,24,1253,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A1,A1,E0,0,0,2013,1,56573,-1810,2905,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A1,A2,E0,0,0,2013,1,44237,-2144,1940,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A2,A1,E0,0,0,2013,1,6227,-519,1733,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A2,A2,E0,0,0,2013,1,1194,-81,1742,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A3,A1,E0,0,0,2013,1,397,-32,2154,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A3,A2,E0,0,0,2013,1,1419,-86,1841,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A4,A1,E0,0,0,2013,1,10783,-419,2573,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A4,A2,E0,0,0,2013,1,882,-50,2092,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A5,A1,E0,0,0,2013,1,592,-23,2007,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A5,A2,E0,0,0,2013,1,281,-3,1885,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A7,A1,E0,0,0,2013,1,3286,-173,2147,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A7,A2,E0,0,0,2013,1,1546,-98,1771,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A1,A1,E0,0,0,2013,1,56076,690,1904,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A1,A2,E0,0,0,2013,1,48425,919,1560,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A2,A1,E0,0,0,2013,1,5825,63,1402,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A2,A2,E0,0,0,2013,1,1345,17,1472,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A3,A1,E0,0,0,2013,1,456,-5,1740,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A3,A2,E0,0,0,2013,1,1804,33,1530,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A4,A1,E0,0,0,2013,1,15154,89,1729,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A4,A2,E0,0,0,2013,1,955,5,1564,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A5,A1,E0,0,0,2013,1,624,3,1577,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A5,A2,E0,0,0,2013,1,308,9,1423,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A7,A1,E0,0,0,2013,1,3113,42,1481,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A7,A2,E0,0,0,2013,1,2150,33,1407,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A1,A1,E0,0,0,2013,1,18951,-620,4571,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A1,A2,E0,0,0,2013,1,7880,-381,2334,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A2,A1,E0,0,0,2013,1,2961,-336,2025,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A2,A2,E0,0,0,2013,1,324,-34,1910,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A3,A1,E0,0,0,2013,1,116,-18,3255,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A3,A2,E0,0,0,2013,1,364,-27,1872,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A4,A1,E0,0,0,2013,1,12357,-260,3130,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A4,A2,E0,0,0,2013,1,322,-14,2418,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A5,A1,E0,0,0,2013,1,267,-4,2982,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A5,A2,E0,0,0,2013,1,51,-2,2383,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A7,A1,E0,0,0,2013,1,1413,-97,2732,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A7,A2,E0,0,0,2013,1,570,-24,2773,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A1,A1,E0,0,0,2013,1,26524,-32,2527,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A1,A2,E0,0,0,2013,1,15192,-205,2079,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A2,A1,E0,0,0,2013,1,3272,-46,1864,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A2,A2,E0,0,0,2013,1,508,5,2112,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A3,A1,E0,0,0,2013,1,155,3,1705,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A3,A2,E0,0,0,2013,1,767,-13,1955,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A4,A1,E0,0,0,2013,1,21485,-139,2250,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A4,A2,E0,0,0,2013,1,541,-2,2237,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A5,A1,E0,0,0,2013,1,363,3,2278,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A5,A2,E0,0,0,2013,1,108,-8,2033,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A7,A1,E0,0,0,2013,1,1662,4,2257,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A7,A2,E0,0,0,2013,1,1146,7,1879,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A1,A1,E0,0,0,2013,1,10255,-272,2639,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A1,A2,E0,0,0,2013,1,6797,-200,1862,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A2,A1,E0,0,0,2013,1,1483,-151,1751,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A2,A2,E0,0,0,2013,1,222,-20,1598,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A3,A1,E0,0,0,2013,1,109,-2,1862,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A3,A2,E0,0,0,2013,1,311,-20,1730,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A4,A1,E0,0,0,2013,1,3794,-41,2430,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A4,A2,E0,0,0,2013,1,255,-4,2042,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A5,A1,E0,0,0,2013,1,177,-4,1976,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A5,A2,E0,0,0,2013,1,50,-1,2273,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A7,A1,E0,0,0,2013,1,672,-37,2031,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A7,A2,E0,0,0,2013,1,378,-25,1635,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A1,A1,E0,0,0,2013,1,5876,156,1331,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A1,A2,E0,0,0,2013,1,4534,241,1150,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A2,A1,E0,0,0,2013,1,832,19,1020,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A2,A2,E0,0,0,2013,1,152,5,1089,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A3,A1,E0,0,0,2013,1,61,3,1119,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A3,A2,E0,0,0,2013,1,215,8,1170,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A4,A1,E0,0,0,2013,1,2617,97,1301,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A4,A2,E0,0,0,2013,1,165,14,1167,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A5,A1,E0,0,0,2013,1,112,-8,1313,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A5,A2,E0,0,0,2013,1,38,-2,1139,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A7,A1,E0,0,0,2013,1,425,13,1165,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A7,A2,E0,0,0,2013,1,335,17,1084,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A1,A1,E0,0,0,2013,1,6739,-36,2387,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A1,A2,E0,0,0,2013,1,2267,-61,1878,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A2,A1,E0,0,0,2013,1,201,-19,1727,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A2,A2,E0,0,0,2013,1,53,-1,1906,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A3,A1,E0,0,0,2013,1,46,3,1868,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A3,A2,E0,0,0,2013,1,109,-1,2031,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A4,A1,E0,0,0,2013,1,397,-11,2539,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A4,A2,E0,0,0,2013,1,53,1,1899,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A5,A1,E0,0,0,2013,1,22,-1,1820,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A5,A2,E0,0,0,2013,1,10,-1,1794,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A7,A1,E0,0,0,2013,1,229,-5,1770,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A7,A2,E0,0,0,2013,1,102,-3,1696,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A1,A1,E0,0,0,2013,1,7326,180,1447,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A1,A2,E0,0,0,2013,1,3585,93,1302,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A2,A1,E0,0,0,2013,1,284,4,1288,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A2,A2,E0,0,0,2013,1,84,1,1315,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A3,A1,E0,0,0,2013,1,70,-6,1156,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A3,A2,E0,0,0,2013,1,163,-2,1344,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A4,A1,E0,0,0,2013,1,798,1,1503,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A4,A2,E0,0,0,2013,1,69,-2,1431,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A5,A1,E0,0,0,2013,1,40,5,1344,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A5,A2,E0,0,0,2013,1,13,-1,1186,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A7,A1,E0,0,0,2013,1,258,-4,1136,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A7,A2,E0,0,0,2013,1,217,4,1356,1,1,1
Q,U,C,06081,S,44-45,A00,0,A00,A1,A1,E0,0,0,2013,1,12939,-436,3359,1,1,1
